Disease,DatePictureTaken,TrayID,Position,Score,Ryzopus,HarvestDate,BerryLoc,HarvestPeriod,Entry,Block
N,20240519,N076,13,5,NA,20240515,5,Harvest1,20B229P004,1
N,20240519,N076,14,4,NA,20240515,5,Harvest1,20B229P004,1
N,20240519,N076,16,1,NA,20240515,6,Harvest1,19C164P045,1
N,20240519,N076,17,2,NA,20240515,6,Harvest1,19C164P045,1
N,20240519,N076,18,3,NA,20240515,6,Harvest1,19C164P045,1
N,20240519,N076,19,5,NA,20240515,7,Harvest1,20B239P009,1
N,20240519,N076,20,4,NA,20240515,7,Harvest1,20B239P009,1
N,20240519,N076,21,5,NA,20240515,7,Harvest1,20B239P009,1
N,20240519,N076,22,3,NA,20240515,8,Harvest1,19C133P035,1
N,20240519,N076,25,1,NA,20240515,9,Harvest1,19C180P024,1
N,20240519,N076,26,2,NA,20240515,9,Harvest1,19C180P024,1
N,20240519,N076,28,5,NA,20240515,10,Harvest1,19C163P013,1
N,20240519,N076,29,4,NA,20240515,10,Harvest1,19C163P013,1
N,20240519,N076,30,4,NA,20240515,10,Harvest1,19C163P013,1
N,20240519,N102,1,1,NA,20240515,1,Harvest1,19C163P047,1
N,20240519,N102,2,2,NA,20240515,1,Harvest1,19C163P047,1
N,20240519,N102,3,1,NA,20240515,1,Harvest1,19C163P047,1
N,20240519,N102,4,3,NA,20240515,2,Harvest1,17.17-127,1
N,20240519,N102,5,4,NA,20240515,2,Harvest1,17.17-127,1
N,20240519,N102,6,3,NA,20240515,2,Harvest1,17.17-127,1
N,20240519,N102,7,3,NA,20240515,3,Harvest1,18C347P046,1
N,20240519,N102,8,3,NA,20240515,3,Harvest1,18C347P046,1
N,20240519,N102,9,4,NA,20240515,3,Harvest1,18C347P046,1
N,20240519,N102,11,2,NA,20240515,4,Harvest1,18C347P065,1
N,20240519,N102,13,1,NA,20240515,5,Harvest1,18B020P001,1
N,20240519,N102,14,2,NA,20240515,5,Harvest1,18B020P001,1
N,20240519,N102,15,3,NA,20240515,5,Harvest1,18B020P001,1
N,20240519,N102,16,1,NA,20240515,6,Harvest1,19C198P004,1
N,20240519,N102,18,1,NA,20240515,6,Harvest1,19C198P004,1
N,20240519,N102,20,3,1,20240515,7,Harvest1,19C213P014,1
N,20240519,N102,21,3,NA,20240515,7,Harvest1,19C213P014,1
N,20240519,N102,22,4,NA,20240515,8,Harvest1,19C198P037,1
N,20240519,N102,23,2,NA,20240515,8,Harvest1,19C198P037,1
N,20240519,N102,24,3,NA,20240515,8,Harvest1,19C198P037,1
N,20240519,N102,25,3,NA,20240515,9,Harvest1,19C161P043,1
N,20240519,N102,26,2,NA,20240515,9,Harvest1,19C161P043,1
N,20240519,N102,28,2,NA,20240515,10,Harvest1,19C160P030,1
N,20240519,N102,29,1,NA,20240515,10,Harvest1,19C160P030,1
N,20240519,N099,1,2,NA,20240515,1,Harvest1,12C009P605,1
N,20240519,N099,2,1,NA,20240515,1,Harvest1,12C009P605,1
N,20240519,N099,5,2,NA,20240515,2,Harvest1,17C242P023,1
N,20240519,N099,6,4,NA,20240515,2,Harvest1,17C242P023,1
N,20240519,N099,7,1,NA,20240515,3,Harvest1,16C565P002,1
N,20240519,N099,8,1,NA,20240515,3,Harvest1,16C565P002,1
N,20240519,N099,9,1,NA,20240515,3,Harvest1,16C565P002,1
N,20240519,N099,10,2,NA,20240515,4,Harvest1,12C008P002,1
N,20240519,N099,13,3,NA,20240515,5,Harvest1,12C012P001,1
N,20240519,N099,14,3,NA,20240515,5,Harvest1,12C012P001,1
N,20240519,N099,15,2,NA,20240515,5,Harvest1,12C012P001,1
N,20240519,N099,16,3,NA,20240515,6,Harvest1,17C254P605,1
N,20240519,N099,19,3,NA,20240515,7,Harvest1,17C721P606,1
N,20240519,N099,20,2,NA,20240515,7,Harvest1,17C721P606,1
N,20240519,N099,21,3,NA,20240515,7,Harvest1,17C721P606,1
N,20240519,N099,22,3,NA,20240515,8,Harvest1,17C304P063,1
N,20240519,N099,23,4,NA,20240515,8,Harvest1,17C304P063,1
N,20240519,N099,25,5,NA,20240515,9,Harvest1,16C096P006,1
N,20240519,N099,26,4,NA,20240515,9,Harvest1,16C096P006,1
N,20240519,N099,27,5,NA,20240515,9,Harvest1,16C096P006,1
N,20240519,N099,28,5,NA,20240515,10,Harvest1,83C093P006,1
N,20240519,N099,29,1,NA,20240515,10,Harvest1,83C093P006,1
N,20240519,N018,2,2,NA,20240515,1,Harvest1,PI551953,1
N,20240519,N018,3,2,NA,20240515,1,Harvest1,PI551953,1
N,20240519,N018,4,4,1,20240515,2,Harvest1,PI552260,1
N,20240519,N018,5,3,NA,20240515,2,Harvest1,PI552260,1
N,20240519,N018,6,3,NA,20240515,2,Harvest1,PI552260,1
N,20240519,N018,9,2,NA,20240515,3,Harvest1,83C049P001,1
N,20240519,N018,10,4,1,20240515,4,Harvest1,20C382P001,1
N,20240519,N018,11,2,NA,20240515,4,Harvest1,20C382P001,1
N,20240519,N018,13,5,1,20240515,5,Harvest1,20C384P017,1
N,20240519,N018,14,4,NA,20240515,5,Harvest1,20C384P017,1
N,20240519,N018,16,2,NA,20240515,6,Harvest1,20B316P020,1
N,20240519,N018,17,1,NA,20240515,6,Harvest1,20B316P020,1
N,20240519,N018,18,2,NA,20240515,6,Harvest1,20B316P020,1
N,20240519,N018,19,3,NA,20240515,7,Harvest1,20B315P082,1
N,20240519,N018,22,2,1,20240515,8,Harvest1,20C384P009,1
N,20240519,N018,25,3,1,20240515,9,Harvest1,20C379P025,1
N,20240519,N018,26,2,NA,20240515,9,Harvest1,20C379P025,1
N,20240519,N018,28,4,NA,20240515,10,Harvest1,20C991P018,1
N,20240519,N018,29,5,NA,20240515,10,Harvest1,20C991P018,1
N,20240519,N080,2,2,NA,20240515,1,Harvest1,18C420P025,1
N,20240519,N080,5,5,NA,20240515,2,Harvest1,Beauty,1
N,20240519,N080,6,4,NA,20240515,2,Harvest1,Beauty,1
N,20240519,N080,7,2,NA,20240515,3,Harvest1,18C355P008,1
N,20240519,N080,8,3,NA,20240515,3,Harvest1,18C355P008,1
N,20240519,N080,9,1,NA,20240515,3,Harvest1,18C355P008,1
N,20240519,N080,10,4,NA,20240515,4,Harvest1,18C348P037,1
N,20240519,N080,13,2,NA,20240515,5,Harvest1,18C347P083,1
N,20240519,N080,14,3,NA,20240515,5,Harvest1,18C347P083,1
N,20240519,N080,16,1,NA,20240515,6,Harvest1,12C112P004,1
N,20240519,N080,19,3,NA,20240515,7,Harvest1,PI551428,1
N,20240519,N080,22,4,NA,20240515,8,Harvest1,12C166P002,1
N,20240519,N080,25,3,NA,20240515,9,Harvest1,17C138P062,1
N,20240519,N080,28,1,NA,20240515,10,Harvest1,NA,NA
N,20240519,N077,1,2,NA,20240515,1,Harvest1,PI551407,1
N,20240519,N077,2,2,NA,20240515,1,Harvest1,PI551407,1
N,20240519,N077,7,3,NA,20240515,3,Harvest1,77C030P605,1
N,20240519,N077,8,3,NA,20240515,3,Harvest1,77C030P605,1
N,20240519,N077,11,4,1,20240515,4,Harvest1,PI551500,1
N,20240519,N077,13,2,NA,20240515,5,Harvest1,17C139P045,1
N,20240519,N077,14,1,NA,20240515,5,Harvest1,17C139P045,1
N,20240519,N077,16,3,1,20240515,6,Harvest1,85C022P001,1
N,20240519,N077,17,2,NA,20240515,6,Harvest1,85C022P001,1
N,20240519,N077,18,3,NA,20240515,6,Harvest1,85C022P001,1
N,20240519,N077,19,2,NA,20240515,7,Harvest1,17C222P696,1
N,20240519,N077,20,2,NA,20240515,7,Harvest1,17C222P696,1
N,20240519,N077,21,4,NA,20240515,7,Harvest1,17C222P696,1
N,20240519,N077,22,5,NA,20240515,8,Harvest1,18C400P002,1
N,20240519,N077,23,2,NA,20240515,8,Harvest1,18C400P002,1
N,20240519,N077,25,2,NA,20240515,9,Harvest1,18A434P038,1
N,20240519,N077,26,2,NA,20240515,9,Harvest1,18A434P038,1
N,20240519,N077,27,1,NA,20240515,9,Harvest1,18A434P038,1
N,20240519,N077,28,3,NA,20240515,10,Harvest1,PI551832,1
N,20240519,N077,29,2,NA,20240515,10,Harvest1,PI551832,1
N,20240519,N077,30,3,NA,20240515,10,Harvest1,PI551832,1
N,20240519,N086,2,2,NA,20240515,1,Harvest1,PI551502,1
N,20240519,N086,7,2,NA,20240515,3,Harvest1,64C028P018_16x,1
N,20240519,N086,9,4,NA,20240515,3,Harvest1,64C028P018_16x,1
N,20240519,N086,10,2,NA,20240515,4,Harvest1,19C155P035,1
N,20240519,N086,11,2,NA,20240515,4,Harvest1,19C155P035,1
N,20240519,N086,12,5,NA,20240515,4,Harvest1,19C155P035,1
N,20240519,N086,14,3,NA,20240515,5,Harvest1,64C028P018,1
N,20240519,N086,15,4,NA,20240515,5,Harvest1,64C028P018,1
N,20240519,N086,16,5,NA,20240515,6,Harvest1,PI551757,1
N,20240519,N086,17,4,NA,20240515,6,Harvest1,PI551757,1
N,20240519,N086,19,2,NA,20240515,7,Harvest1,16.33-8,1
N,20240519,N086,20,4,NA,20240515,7,Harvest1,16.33-8,1
N,20240519,N086,21,3,NA,20240515,7,Harvest1,16.33-8,1
N,20240519,N086,22,5,NA,20240515,8,Harvest1,17.34-17,1
N,20240519,N086,23,3,NA,20240515,8,Harvest1,17.34-17,1
N,20240519,N086,25,3,NA,20240515,9,Harvest1,17.20-51,1
N,20240519,N086,26,5,NA,20240515,9,Harvest1,17.20-51,1
N,20240519,N086,27,5,NA,20240515,9,Harvest1,17.20-51,1
N,20240519,N086,28,2,NA,20240515,10,Harvest1,20B251P041,1
N,20240519,N086,29,1,1,20240515,10,Harvest1,20B251P041,1
N,20240519,N083,1,2,NA,20240515,1,Harvest1,20B298P028,1
N,20240519,N083,3,2,NA,20240515,1,Harvest1,20B298P028,1
N,20240519,N083,5,2,1,20240515,2,Harvest1,20B357P073,1
N,20240519,N083,6,2,NA,20240515,2,Harvest1,20B357P073,1
N,20240519,N083,7,2,1,20240515,3,Harvest1,20C916P020,1
N,20240519,N083,9,2,1,20240515,3,Harvest1,20C916P020,1
N,20240519,N083,10,4,NA,20240515,4,Harvest1,20C502P036,1
N,20240519,N083,11,2,NA,20240515,4,Harvest1,20C502P036,1
N,20240519,N083,13,1,NA,20240515,5,Harvest1,19B087P016,1
N,20240519,N083,18,3,NA,20240515,6,Harvest1,77C032P103,1
N,20240519,N083,20,3,NA,20240515,7,Harvest1,20B258P044,1
N,20240519,N083,21,3,NA,20240515,7,Harvest1,20B258P044,1
N,20240519,N083,22,2,NA,20240515,8,Harvest1,18C347P034,1
N,20240519,N083,24,3,NA,20240515,8,Harvest1,18C347P034,1
N,20240519,N083,25,1,NA,20240515,9,Harvest1,19B094P057,1
N,20240519,N083,28,1,NA,20240515,10,Harvest1,18C347P045,1
N,20240519,N083,30,1,NA,20240515,10,Harvest1,18C347P045,1
N,20240519,N029,1,1,NA,20240515,1,Harvest1,08C132P608,1
N,20240519,N029,3,2,NA,20240515,1,Harvest1,08C132P608,1
N,20240519,N029,4,4,NA,20240515,2,Harvest1,18C862P841,1
N,20240519,N029,5,2,NA,20240515,2,Harvest1,18C862P841,1
N,20240519,N029,6,2,NA,20240515,2,Harvest1,18C862P841,1
N,20240519,N029,7,4,NA,20240515,3,Harvest1,10C037P604,1
N,20240519,N029,9,3,NA,20240515,3,Harvest1,10C037P604,1
N,20240519,N029,10,2,NA,20240515,4,Harvest1,18C862P768,1
N,20240519,N029,11,3,NA,20240515,4,Harvest1,18C862P768,1
N,20240519,N029,12,4,NA,20240515,4,Harvest1,18C862P768,1
N,20240519,N029,13,3,NA,20240515,5,Harvest1,18C872P853,1
N,20240519,N029,14,1,NA,20240515,5,Harvest1,18C872P853,1
N,20240519,N029,15,3,NA,20240515,5,Harvest1,18C872P853,1
N,20240519,N029,16,1,NA,20240515,6,Harvest1,19B093P018,1
N,20240519,N029,19,2,NA,20240515,7,Harvest1,19C123P011,1
N,20240519,N029,20,2,NA,20240515,7,Harvest1,19C123P011,1
N,20240519,N029,21,2,NA,20240515,7,Harvest1,19C123P011,1
N,20240519,N029,25,3,NA,20240515,9,Harvest1,20C429P029,1
N,20240519,N029,26,4,NA,20240515,9,Harvest1,20C429P029,1
N,20240519,N029,27,2,NA,20240515,9,Harvest1,20C429P029,1
N,20240519,N029,28,3,NA,20240515,10,Harvest1,20C437P001,1
N,20240519,N029,30,4,NA,20240515,10,Harvest1,20C437P001,1
N,20240519,N026,1,1,NA,20240515,1,Harvest1,20C442P003,1
N,20240519,N026,7,2,NA,20240515,3,Harvest1,08C138P003,1
N,20240519,N026,11,2,NA,20240515,4,Harvest1,36C003P001,1
N,20240519,N026,12,1,1,20240515,4,Harvest1,36C003P001,1
N,20240519,N026,13,5,NA,20240515,5,Harvest1,36C039P004,1
N,20240519,N026,14,5,NA,20240515,5,Harvest1,36C039P004,1
N,20240519,N026,17,2,NA,20240515,6,Harvest1,PI551919,1
N,20240519,N026,19,1,NA,20240515,7,Harvest1,91C248P006,1
N,20240519,N026,23,3,1,20240515,8,Harvest1,19C154P045,1
N,20240519,N026,24,3,NA,20240515,8,Harvest1,19C154P045,1
N,20240519,N026,28,5,1,20240515,10,Harvest1,36C027P006,1
N,20240519,N026,30,5,NA,20240515,10,Harvest1,36C027P006,1
N,20240519,N043,1,3,NA,20240515,1,Harvest1,PI551808,1
N,20240519,N043,6,2,NA,20240515,2,Harvest1,72C266P604,1
N,20240519,N043,8,3,1,20240515,3,Harvest1,11.124-34,1
N,20240519,N043,10,2,NA,20240515,4,Harvest1,Northeaster,1
N,20240519,N043,11,2,NA,20240515,4,Harvest1,Northeaster,1
N,20240519,N043,12,2,1,20240515,4,Harvest1,Northeaster,1
N,20240519,N043,13,2,NA,20240515,5,Harvest1,Medallion,1
N,20240519,N043,14,4,NA,20240515,5,Harvest1,Medallion,1
N,20240519,N043,15,4,NA,20240515,5,Harvest1,Medallion,1
N,20240519,N043,16,3,NA,20240515,6,Harvest1,Pearl 66,1
N,20240519,N043,17,2,NA,20240515,6,Harvest1,Pearl 66,1
N,20240519,N043,19,3,NA,20240515,7,Harvest1,05C109P002,1
N,20240519,N043,20,3,NA,20240515,7,Harvest1,05C109P002,1
N,20240519,N043,21,2,NA,20240515,7,Harvest1,05C109P002,1
N,20240519,N043,22,3,NA,20240515,8,Harvest1,05C165P001,1
N,20240519,N043,23,2,NA,20240515,8,Harvest1,05C165P001,1
N,20240519,N043,24,3,NA,20240515,8,Harvest1,05C165P001,1
N,20240519,N043,25,3,NA,20240515,9,Harvest1,18C347P042,1
N,20240519,N043,26,3,NA,20240515,9,Harvest1,18C347P042,1
N,20240519,N043,27,5,NA,20240515,9,Harvest1,18C347P042,1
N,20240519,N043,28,2,NA,20240515,10,Harvest1,04C076P004,1
N,20240519,N043,29,1,NA,20240515,10,Harvest1,04C076P004,1
N,20240519,N043,30,2,NA,20240515,10,Harvest1,04C076P004,1
N,20240519,N040,1,3,NA,20240515,1,Harvest1,04C044P603,1
N,20240519,N040,2,2,NA,20240515,1,Harvest1,04C044P603,1
N,20240519,N040,5,2,NA,20240515,2,Harvest1,FL_10-129,1
N,20240519,N040,7,2,NA,20240515,3,Harvest1,08C131P003,1
N,20240519,N040,8,2,NA,20240515,3,Harvest1,08C131P003,1
N,20240519,N040,9,2,NA,20240515,3,Harvest1,08C131P003,1
N,20240519,N040,10,1,NA,20240515,4,Harvest1,07C132P003,1
N,20240519,N040,11,3,NA,20240515,4,Harvest1,07C132P003,1
N,20240519,N040,13,2,NA,20240515,5,Harvest1,07C148P001,1
N,20240519,N040,14,2,NA,20240515,5,Harvest1,07C148P001,1
N,20240519,N040,16,4,NA,20240515,6,Harvest1,00C259P002,1
N,20240519,N040,17,4,1,20240515,6,Harvest1,00C259P002,1
N,20240519,N040,18,2,NA,20240515,6,Harvest1,00C259P002,1
N,20240519,N040,19,2,NA,20240515,7,Harvest1,03C132P003,1
N,20240519,N040,20,2,NA,20240515,7,Harvest1,03C132P003,1
N,20240519,N040,21,1,NA,20240515,7,Harvest1,03C132P003,1
N,20240519,N040,22,3,NA,20240515,8,Harvest1,04C039P001,1
N,20240519,N040,24,2,NA,20240515,8,Harvest1,04C039P001,1
N,20240519,N040,25,1,NA,20240515,9,Harvest1,04C018P004,1
N,20240519,N040,28,1,NA,20240515,10,Harvest1,08C020P602,1
N,20240519,N040,29,2,NA,20240515,10,Harvest1,08C020P602,1
N,20240519,N071,1,5,NA,20240515,1,Harvest1,20C935P006,1
N,20240519,N071,2,4,NA,20240515,1,Harvest1,20C935P006,1
N,20240519,N071,3,5,NA,20240515,1,Harvest1,20C935P006,1
N,20240519,N071,4,1,NA,20240515,2,Harvest1,20C409P016,1
N,20240519,N071,5,1,NA,20240515,2,Harvest1,20C409P016,1
N,20240519,N071,6,1,NA,20240515,2,Harvest1,20C409P016,1
N,20240519,N071,7,1,NA,20240515,3,Harvest1,20C424P016,1
N,20240519,N071,8,1,NA,20240515,3,Harvest1,20C424P016,1
N,20240519,N071,9,2,NA,20240515,3,Harvest1,20C424P016,1
N,20240519,N071,10,1,NA,20240515,4,Harvest1,20C420P052,1
N,20240519,N071,11,1,NA,20240515,4,Harvest1,20C420P052,1
N,20240519,N071,12,1,NA,20240515,4,Harvest1,20C420P052,1
N,20240519,N071,13,2,NA,20240515,5,Harvest1,20C420P037,1
N,20240519,N071,15,2,NA,20240515,5,Harvest1,20C420P037,1
N,20240519,N071,16,2,NA,20240515,6,Harvest1,20C383P007,1
N,20240519,N071,21,5,NA,20240515,7,Harvest1,20C385P033,1
N,20240519,N071,23,2,1,20240515,8,Harvest1,20C380P005,1
N,20240519,N071,24,3,NA,20240515,8,Harvest1,20C380P005,1
N,20240519,N071,25,2,NA,20240515,9,Harvest1,20C420P030,1
N,20240519,N071,27,2,NA,20240515,9,Harvest1,20C420P030,1
N,20240519,N071,28,5,NA,20240515,10,Harvest1,PI612487,1
N,20240519,N096,1,2,NA,20240515,1,Harvest1,18C407P012,1
N,20240519,N096,4,1,NA,20240515,2,Harvest1,PI612497,1
N,20240519,N096,7,2,NA,20240515,3,Harvest1,19B092P044,1
N,20240519,N096,9,2,NA,20240515,3,Harvest1,19B092P044,1
N,20240519,N096,10,5,NA,20240515,4,Harvest1,PI612499,1
N,20240519,N096,11,5,NA,20240515,4,Harvest1,PI612499,1
N,20240519,N096,12,5,NA,20240515,4,Harvest1,PI612499,1
N,20240519,N096,15,1,NA,20240515,5,Harvest1,18A910P740,1
N,20240519,N096,16,1,NA,20240515,6,Harvest1,19B092P071,1
N,20240519,N096,17,1,NA,20240515,6,Harvest1,19B092P071,1
N,20240519,N096,18,2,NA,20240515,6,Harvest1,19B092P071,1
N,20240519,N096,19,1,NA,20240515,7,Harvest1,18C347P075,1
N,20240519,N096,20,3,NA,20240515,7,Harvest1,18C347P075,1
N,20240519,N096,21,2,NA,20240515,7,Harvest1,18C347P075,1
N,20240519,N096,22,4,NA,20240515,8,Harvest1,19C149P014,1
N,20240519,N096,23,2,NA,20240515,8,Harvest1,19C149P014,1
N,20240519,N096,24,2,NA,20240515,8,Harvest1,19C149P014,1
N,20240519,N096,25,5,NA,20240515,9,Harvest1,PI612488,1
N,20240519,N096,26,5,NA,20240515,9,Harvest1,PI612488,1
N,20240519,N095,1,1,NA,20240515,1,Harvest1,08C132P003,1
N,20240519,N095,4,2,NA,20240515,2,Harvest1,07C120P003,1
N,20240519,N095,8,1,1,20240515,3,Harvest1,Pearl 109,1
N,20240519,N095,10,2,NA,20240515,4,Harvest1,08C055P002,1
N,20240519,N095,12,2,NA,20240515,4,Harvest1,08C055P002,1
N,20240519,N095,13,1,NA,20240515,5,Harvest1,08C182P002,1
N,20240519,N095,14,2,NA,20240515,5,Harvest1,08C182P002,1
N,20240519,N095,15,1,NA,20240515,5,Harvest1,08C182P002,1
N,20240519,N095,16,2,NA,20240515,6,Harvest1,22.82-9,1
N,20240519,N095,19,1,NA,20240515,7,Harvest1,22.96-1,1
N,20240519,N095,20,1,NA,20240515,7,Harvest1,22.96-1,1
N,20240519,N095,21,1,NA,20240515,7,Harvest1,22.96-1,1
N,20240519,N095,22,2,NA,20240515,8,Harvest1,22.82-10,1
N,20240519,N095,23,2,NA,20240515,8,Harvest1,22.82-10,1
N,20240519,N095,25,1,NA,20240515,9,Harvest1,22.98-21,1
N,20240519,N095,26,1,NA,20240515,9,Harvest1,22.98-21,1
N,20240519,N095,27,1,NA,20240515,9,Harvest1,22.98-21,1
N,20240519,N095,28,3,NA,20240515,10,Harvest1,19B033P007,1
N,20240519,N095,29,3,1,20240515,10,Harvest1,19B033P007,1
N,20240519,N095,30,2,NA,20240515,10,Harvest1,19B033P007,1
N,20240519,N089,1,4,1,20240515,1,Harvest1,19B061P027,1
N,20240519,N089,2,2,NA,20240515,1,Harvest1,19B061P027,1
N,20240519,N089,4,3,NA,20240515,2,Harvest1,18A917P739,1
N,20240519,N089,5,2,NA,20240515,2,Harvest1,18A917P739,1
N,20240519,N089,7,1,NA,20240515,3,Harvest1,22.99-3,1
N,20240519,N089,8,1,NA,20240515,3,Harvest1,22.99-3,1
N,20240519,N089,10,2,NA,20240515,4,Harvest1,19B081P058,1
N,20240519,N089,11,3,NA,20240515,4,Harvest1,19B081P058,1
N,20240519,N089,13,1,NA,20240515,5,Harvest1,22.99-19,1
N,20240519,N089,14,2,1,20240515,5,Harvest1,22.99-19,1
N,20240519,N089,15,1,NA,20240515,5,Harvest1,22.99-19,1
N,20240519,N089,16,1,NA,20240515,6,Harvest1,22.102-12,1
N,20240519,N089,17,1,NA,20240515,6,Harvest1,22.102-12,1
N,20240519,N089,18,1,NA,20240515,6,Harvest1,22.102-12,1
N,20240519,N089,19,1,NA,20240515,7,Harvest1,22.98-30,1
N,20240519,N089,20,1,NA,20240515,7,Harvest1,22.98-30,1
N,20240519,N089,21,1,NA,20240515,7,Harvest1,22.98-30,1
N,20240519,N089,22,3,1,20240515,8,Harvest1,91C248P003,1
N,20240519,N089,23,2,NA,20240515,8,Harvest1,91C248P003,1
N,20240519,N089,25,1,NA,20240515,9,Harvest1,92C339P002,1
N,20240519,N089,29,2,1,20240515,10,Harvest1,11C103P001,1
N,20240519,N089,30,2,NA,20240515,10,Harvest1,11C103P001,1
N,20240520,N016,5,1,1,20240516,2,Harvest1,19B022P019,2
N,20240520,N016,6,1,NA,20240516,2,Harvest1,19B022P019,2
N,20240520,N016,8,2,NA,20240516,3,Harvest1,75C071P107,2
N,20240520,N016,9,1,NA,20240516,3,Harvest1,75C071P107,2
N,20240520,N016,10,3,NA,20240516,4,Harvest1,20B330P070,2
N,20240520,N016,11,2,NA,20240516,4,Harvest1,20B330P070,2
N,20240520,N016,12,4,NA,20240516,4,Harvest1,20B330P070,2
N,20240520,N016,13,2,NA,20240516,5,Harvest1,20B345P016,2
N,20240520,N016,14,3,NA,20240516,5,Harvest1,20B345P016,2
N,20240520,N016,15,4,NA,20240516,5,Harvest1,20B345P016,2
N,20240520,N016,16,3,NA,20240516,6,Harvest1,18C862P841,2
N,20240520,N016,17,4,NA,20240516,6,Harvest1,18C862P841,2
N,20240520,N016,18,3,NA,20240516,6,Harvest1,18C862P841,2
N,20240520,N016,19,2,NA,20240516,7,Harvest1,18B210P001,2
N,20240520,N016,20,1,NA,20240516,7,Harvest1,18B210P001,2
N,20240520,N016,22,3,NA,20240516,8,Harvest1,16.33-8,2
N,20240520,N016,23,2,NA,20240516,8,Harvest1,16.33-8,2
N,20240520,N016,24,3,NA,20240516,8,Harvest1,16.33-8,2
N,20240520,N016,25,2,NA,20240516,9,Harvest1,12C183P001,2
N,20240520,N016,26,1,NA,20240516,9,Harvest1,12C183P001,2
N,20240520,N016,27,4,1,20240516,9,Harvest1,12C183P001,2
N,20240520,N016,28,2,NA,20240516,10,Harvest1,20B251P029,2
N,20240520,N016,29,1,NA,20240516,10,Harvest1,20B251P029,2
N,20240520,N016,30,1,NA,20240516,10,Harvest1,20B251P029,2
N,20240520,N999,1,2,NA,20240516,1,Harvest1,03C132P003,2
N,20240520,N999,2,3,NA,20240516,1,Harvest1,03C132P003,2
N,20240520,N999,3,2,NA,20240516,1,Harvest1,03C132P003,2
N,20240520,N999,5,1,NA,20240516,2,Harvest1,19B081P058,2
N,20240520,N999,7,2,NA,20240516,3,Harvest1,20B304P033,2
N,20240520,N999,8,1,NA,20240516,3,Harvest1,20B304P033,2
N,20240520,N999,9,2,NA,20240516,3,Harvest1,20B304P033,2
N,20240520,N999,10,4,NA,20240516,4,Harvest1,17C222P674,2
N,20240520,N999,12,2,NA,20240516,4,Harvest1,17C222P674,2
N,20240520,N999,13,4,NA,20240516,5,Harvest1,PI551808,2
N,20240520,N999,14,5,NA,20240516,5,Harvest1,PI551808,2
N,20240520,N999,15,2,NA,20240516,5,Harvest1,PI551808,2
N,20240520,N999,17,3,NA,20240516,6,Harvest1,18C370P017,2
N,20240520,N999,18,2,NA,20240516,6,Harvest1,18C370P017,2
N,20240520,N999,19,2,1,20240516,7,Harvest1,20C424P024,2
N,20240520,N999,20,1,NA,20240516,7,Harvest1,20C424P024,2
N,20240520,N999,21,1,NA,20240516,7,Harvest1,20C424P024,2
N,20240520,N999,22,4,NA,20240516,8,Harvest1,PI551559,2
N,20240520,N999,23,3,NA,20240516,8,Harvest1,PI551559,2
N,20240520,N999,24,3,NA,20240516,8,Harvest1,PI551559,2
N,20240520,N999,25,2,NA,20240516,9,Harvest1,20B338P002,2
N,20240520,N999,26,2,NA,20240516,9,Harvest1,20B338P002,2
N,20240520,N999,28,2,NA,20240516,10,Harvest1,08C131P003,2
N,20240520,N999,29,2,1,20240516,10,Harvest1,08C131P003,2
N,20240520,N999,30,4,NA,20240516,10,Harvest1,08C131P003,2
N,20240520,N050,4,3,NA,20240516,2,Harvest1,18.57-36,2
N,20240520,N050,5,2,NA,20240516,2,Harvest1,18.57-36,2
N,20240520,N050,6,5,NA,20240516,2,Harvest1,18.57-36,2
N,20240520,N050,7,4,NA,20240516,3,Harvest1,PI551537,2
N,20240520,N050,8,5,NA,20240516,3,Harvest1,PI551537,2
N,20240520,N050,10,3,NA,20240516,4,Harvest1,17C142P063,2
N,20240520,N050,11,3,NA,20240516,4,Harvest1,17C142P063,2
N,20240520,N050,12,2,NA,20240516,4,Harvest1,17C142P063,2
N,20240520,N050,15,5,NA,20240516,5,Harvest1,18C347P083,2
N,20240520,N050,17,3,NA,20240516,6,Harvest1,18C430P006,2
N,20240520,N050,18,2,1,20240516,6,Harvest1,18C430P006,2
N,20240520,N050,19,1,NA,20240516,7,Harvest1,10C127P001,2
N,20240520,N050,20,1,1,20240516,7,Harvest1,10C127P001,2
N,20240520,N050,21,3,1,20240516,7,Harvest1,10C127P001,2
N,20240520,N050,23,5,NA,20240516,8,Harvest1,20B258P100,2
N,20240520,N050,24,4,NA,20240516,8,Harvest1,20B258P100,2
N,20240520,N050,26,4,NA,20240516,9,Harvest1,11.124-34,2
N,20240520,N050,27,3,NA,20240516,9,Harvest1,11.124-34,2
N,20240520,N050,29,4,NA,20240516,10,Harvest1,21.66-10,2
N,20240520,N050,30,4,NA,20240516,10,Harvest1,21.66-10,2
N,20240520,N093,1,2,NA,20240516,1,Harvest1,20C420P030,2
N,20240520,N093,2,1,NA,20240516,1,Harvest1,20C420P030,2
N,20240520,N093,3,2,1,20240516,1,Harvest1,20C420P030,2
N,20240520,N093,5,2,NA,20240516,2,Harvest1,19B052P033,2
N,20240520,N093,6,3,NA,20240516,2,Harvest1,19B052P033,2
N,20240520,N093,7,2,NA,20240516,3,Harvest1,19C164P045,2
N,20240520,N093,8,2,NA,20240516,3,Harvest1,19C164P045,2
N,20240520,N093,9,2,NA,20240516,3,Harvest1,19C164P045,2
